   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 48191.17       0.000       9.1   6 f  27-OCT-90     *VLA (maser-Loran)
 48226.00       0.000      14.55  6 f   1-DEC-90     *VLA (maser-gps)
 48269.0        0.000   50803.7   6 f  13-JAN-91     *VLA (maser-gps)
 48326.0        0.000       1.0   6 f  10-MAR-91     *VLA (maser-loran)
 48368.         0.000       3.55  6 f  22-APR-91     *VLA (maser-loran)
 48369.         0.000       3.55  6 f  23-APR-91                "
 48370.         0.000       3.55  6 f  24-APR-91                "
 48453.         0.000       4.0   6 f  16-JUL-91     *VLA (maser-gps)
 48502.         0.0        -1.1   6 f   3-SEP-91          *VLA (maser-gps)
 48568.8        0.0        16.8   6 f  08-NOV-91       *VLA (maser-gps)
 48626.8        0.0        14.8   6 f  05-JAN-92       *VLA (maser-loran) (bad)
 48698.6        0.0        -3.0   6 f  17-MAR-92          *VLA (maser-loran)
 48766.5        0.0        18.4   6 f  24-MAY-92     *VLA (maser-gps)
 48818.5        0.0         0.0   6 f  15-Jul-92
 48878.5        0.0        -0.8   6 f  13-Sep-92          *VLA (maser-gps)
 48946.5        0.0         0.2   6 f  20-Nov-92          *VLA (maser-gps?)
 49002.5        0.0         4.2   6 f  15-JAN-93          *VLA (maser-gps)
 49061.5        0.0        10.7   6 f  15-MAR-93          *VLA (maser-gps)
 49188.5        0.0         1.5   6 f  20-JUL-93          *VLA (maser-gps)
 49237.5        0.0         3.7   6 f  07-SEP-93          *VLA (maser-gps)
 49304.0        0.0         2.2   6 f  12-NOV-93          *VLA (maser-gps)
 50000.0        0.0         0.0   6                   Fake
 57000.0        0.0         0.0   6                   Fake
 57054.6        0.0         0.159 6  
 57055.5        0.0         0.148 6  
 57056.5        0.0         0.131 6  
 57057.5        0.0         0.114 6  
 57058.5        0.0         0.097 6  
 57059.5        0.0         0.078 6  
 57060.5        0.0         0.059 6  
 57061.5        0.0         0.041 6  
 57062.5        0.0         0.025 6  
 57063.5        0.0         0.008 6  
 57064.5        0.0        -0.010 6  
 57065.5        0.0        -0.029 6  
 57066.5        0.0        -0.050 6  
 57067.5        0.0        -0.068 6  
 57068.5        0.0        -0.092 6  
 57069.5        0.0        -0.111 6  
 57070.5        0.0        -0.133 6  
 57071.5        0.0        -0.151 6  
 57072.5        0.0        -0.172 6  
 57073.5        0.0        -0.194 6  
 57074.5        0.0        -0.216 6  
 57075.5        0.0        -0.236 6  
 57076.5        0.0        -0.259 6  
 57077.5        0.0        -0.283 6  
 57078.5        0.0        -0.305 6  
 57079.5        0.0        -0.329 6  
 57080.5        0.0        -0.355 6  
 57081.2        0.0        -0.371 6  
 57082.6        0.0        -0.411 6  
 57083.5        0.0        -0.431 6  
 57084.5        0.0        -0.456 6  
 57085.5        0.0        -0.485 6  
 57086.5        0.0        -0.509 6  
 57087.5        0.0        -0.535 6  
 57088.5        0.0        -0.564 6  
 57089.5        0.0        -0.590 6  
 57090.5        0.0        -0.618 6  
 57091.5        0.0        -0.645 6  
 57092.5        0.0        -0.673 6  
 57093.5        0.0        -0.693 6  
 57094.5        0.0        -0.723 6  
 57095.5        0.0        -0.754 6  
 57096.5        0.0        -0.783 6  
 57097.5        0.0        -0.809 6  
 57098.5        0.0        -0.833 6  
 57099.5        0.0        -0.864 6  
 57100.5        0.0        -0.871 6  
 57101.5        0.0        -0.877 6  
 57102.5        0.0        -0.883 6  
 57103.5        0.0        -0.889 6  
 57104.5        0.0        -0.895 6  
 57105.5        0.0        -0.906 6  
 57106.5        0.0        -0.910 6  
 57107.5        0.0        -0.914 6  
 57108.5        0.0        -0.924 6  
 57109.5        0.0        -0.931 6  
 57110.5        0.0        -0.940 6  
 57111.5        0.0        -0.942 6  
 57112.2        0.0        -0.944 6  
 57113.6        0.0        -0.960 6  
 57114.5        0.0        -0.965 6  
 57115.5        0.0        -0.965 6  
 57116.5        0.0        -0.972 6  
 57117.5        0.0        -0.979 6  
 57118.5        0.0        -0.981 6  
 57119.4        0.0        -0.947 6  
 57120.5        0.0         0.007 6  
 57121.5        0.0         0.000 6  
 57122.5        0.0        -0.005 6  
 57123.5        0.0        -0.004 6  
 57124.5        0.0        -0.014 6  
 57125.5        0.0        -0.022 6  
 57126.5        0.0        -0.027 6  
 57127.5        0.0        -0.032 6  
 57128.5        0.0        -0.031 6  
 57129.5        0.0        -0.039 6  
 57130.5        0.0        -0.043 6  
 57131.5        0.0        -0.049 6  
 57132.5        0.0        -0.059 6  
 57133.5        0.0        -0.068 6  
 57134.5        0.0        -0.076 6  
 57135.5        0.0        -0.083 6  
 57136.5        0.0        -0.091 6  
 57137.5        0.0        -0.098 6  
 57138.5        0.0        -0.108 6  
 57139.5        0.0        -0.118 6  
 57140.5        0.0        -0.128 6  
 57141.5        0.0        -0.136 6  
 57142.2        0.0        -0.144 6  
 57143.6        0.0        -0.158 6  
 57144.5        0.0        -0.167 6  
 57145.5        0.0        -0.175 6  
 57146.5        0.0        -0.184 6  
 57147.5        0.0        -0.195 6  
 57148.5        0.0        -0.201 6  
 57149.5        0.0        -0.213 6  
 57150.5        0.0        -0.226 6  
 57151.5        0.0        -0.240 6  
 57152.5        0.0        -0.251 6  
 57153.5        0.0        -0.266 6  
 57154.5        0.0        -0.273 6  
 57155.5        0.0        -0.286 6  
 57156.5        0.0        -0.305 6  
 57157.5        0.0        -0.314 6  
 57158.5        0.0        -0.326 6  
 57159.5        0.0        -0.341 6  
 57160.5        0.0        -0.360 6  
 57161.5        0.0        -0.376 6  
 57162.5        0.0        -0.387 6  
 57163.5        0.0        -0.405 6  
 57164.5        0.0        -0.419 6  
 57165.5        0.0        -0.432 6  
 57166.5        0.0        -0.444 6  
 57167.5        0.0        -0.459 6  
 57168.5        0.0        -0.469 6  
 57169.5        0.0        -0.489 6  
 57170.5        0.0        -0.503 6  
 57171.5        0.0        -0.518 6  
 57172.5        0.0        -0.533 6  
 57173.2        0.0        -0.542 6  
 57174.6        0.0        -0.564 6  
 57175.5        0.0        -0.575 6  
 57176.5        0.0        -0.590 6  
 57177.5        0.0        -0.608 6  
 57178.5        0.0        -0.619 6  
 57179.5        0.0        -0.634 6  
 57180.5        0.0        -0.650 6  
 57181.5        0.0        -0.661 6  
 57182.5        0.0        -0.674 6  
 57183.5        0.0        -0.689 6  
 57184.5        0.0        -0.704 6  
 57185.5        0.0        -0.718 6  
 57186.5        0.0        -0.736 6  
 57187.5        0.0        -0.745 6  
 57188.5        0.0        -0.762 6  
 57189.5        0.0        -0.778 6  
 57190.5        0.0        -0.793 6  
 57191.5        0.0        -0.811 6  
 57192.5        0.0        -0.829 6  
 57193.5        0.0        -0.843 6  
 57194.5        0.0        -0.860 6  
 57195.5        0.0        -0.875 6  
 57196.5        0.0        -0.892 6  
 57197.5        0.0        -0.911 6  
 57198.5        0.0        -0.929 6  
 57199.5        0.0        -0.951 6  
 57200.5        0.0        -0.970 6  
 57201.5        0.0        -0.992 6  
 57202.5        0.0        -1.011 6  
 57203.2        0.0        -1.034 6  
 57204.6        0.0        -1.061 6  
 57205.5        0.0        -1.081 6  
 57206.5        0.0        -1.107 6  
 57207.5        0.0        -1.130 6  
 57208.5        0.0        -1.148 6  
 57209.5        0.0        -1.172 6  
 57210.5        0.0        -1.197 6  
 57211.5        0.0        -1.219 6  
 57212.5        0.0        -1.249 6  
 57213.5        0.0        -1.273 6  
 57214.5        0.0        -1.297 6  
 57215.5        0.0        -1.322 6  
 57216.5        0.0        -1.347 6  
 57217.5        0.0        -1.371 6  
 57218.5        0.0        -1.400 6  
 57219.5        0.0        -1.423 6  
 57220.5        0.0        -1.450 6  
 57221.5        0.0        -1.478 6  
 57222.5        0.0        -1.502 6  
 57223.5        0.0        -1.527 6  
 57224.5        0.0        -1.553 6  
 57225.5        0.0        -1.577 6  
 57226.5        0.0        -1.603 6  
 57227.5        0.0        -1.629 6  
 57228.5        0.0        -1.654 6  
 57229.5        0.0        -1.679 6  
 57230.5        0.0        -1.699 6  
 57231.5        0.0        -1.724 6  
 57232.5        0.0        -1.750 6  
 57233.5        0.0        -1.776 6  
 57234.2        0.0        -1.792 6  
 57235.6        0.0        -1.819 6  
 57236.5        0.0        -1.838 6  
 57237.5        0.0        -1.855 6  
 57238.5        0.0        -1.877 6  
 57239.5        0.0        -1.894 6  
 57240.5        0.0        -1.906 6  
 57241.5        0.0        -1.919 6  
 57242.5        0.0        -1.927 6  
 57243.5        0.0        -1.938 6  
 57244.5        0.0        -1.948 6  
 57245.5        0.0        -1.954 6  
 57246.5        0.0        -1.958 6  
 57247.5        0.0        -1.957 6  
 57248.5        0.0        -1.957 6  
 57249.5        0.0        -1.953 6  
 57250.5        0.0        -1.946 6  
 57251.5        0.0        -1.939 6  
 57252.5        0.0        -1.932 6  
 57253.5        0.0        -1.918 6  
 57254.5        0.0        -1.902 6  
 57255.5        0.0        -1.884 6  
 57256.5        0.0        -1.866 6  
 57257.5        0.0        -1.844 6  
 57258.5        0.0        -1.819 6  
 57259.5        0.0        -1.793 6  
 57260.5        0.0        -1.767 6  
 57261.5        0.0        -1.738 6  
 57262.5        0.0        -1.705 6  
 57263.5        0.0        -1.671 6  
 57264.5        0.0        -1.641 6  
 57265.2        0.0        -1.618 6  
 57266.6        0.0        -1.562 6  
 57267.5        0.0        -1.532 6  
 57268.5        0.0        -1.492 6  
 57269.5        0.0        -1.450 6  
 57270.5        0.0        -1.408 6  
 57271.5        0.0        -1.364 6  
 57272.5        0.0        -1.325 6  
 57273.5        0.0        -1.279 6  
 57274.5        0.0        -1.225 6  
 57275.5        0.0        -1.176 6  
 57276.5        0.0        -1.122 6  
 57277.5        0.0        -1.070 6  
 57278.5        0.0        -1.018 6  
 57279.5        0.0        -0.965 6  
 57280.5        0.0        -0.911 6  
 57281.5        0.0        -0.852 6  
 57282.5        0.0        -0.796 6  
 57283.5        0.0        -0.734 6  
 57284.5        0.0        -0.675 6  
